,时间,地市,流量
11816,2018-05-08 08:00:00,B,2.34759076538086
11817,2018-05-08 09:00:00,B,2.72647066345215
11818,2018-05-08 10:00:00,B,3.005082650756825
11819,2018-05-08 11:00:00,B,3.1357115661621
11820,2018-05-08 12:00:00,B,3.733362588500975
11821,2018-05-08 13:00:00,B,2.983815103149425
11822,2018-05-08 14:00:00,B,2.774446087646475
11823,2018-05-08 15:00:00,B,2.834112475585925
11824,2018-05-08 16:00:00,B,2.99994375
11825,2018-05-08 17:00:00,B,3.088202941894525
11826,2018-05-08 18:00:00,B,3.094374111938475
11827,2018-05-08 19:00:00,B,3.257490051269525
11828,2018-05-08 20:00:00,B,3.519165927124025
11829,2018-05-08 21:00:00,B,3.605900573730475
11830,2018-05-08 22:00:00,B,3.46493289489745
11831,2018-05-08 23:00:00,B,2.8936961883545
11832,2018-05-09 00:00:00,B,1.819518728637695
11833,2018-05-09 01:00:00,B,0.95940978088379
11834,2018-05-09 02:00:00,B,0.568997775268555
11835,2018-05-09 03:00:00,B,0.392972830200195
11836,2018-05-09 04:00:00,B,0.340728509521485
11837,2018-05-09 05:00:00,B,0.579275424194335
11838,2018-05-09 06:00:00,B,1.081342156982422
11839,2018-05-09 07:00:00,B,1.783640307617187
11840,2018-05-09 08:00:00,B,2.412993524169922
11841,2018-05-09 09:00:00,B,2.791752688598625
11842,2018-05-09 10:00:00,B,3.116712371826175
11843,2018-05-09 11:00:00,B,3.237761569213875
11844,2018-05-09 12:00:00,B,3.88753933410645
11845,2018-05-09 13:00:00,B,3.048560241699225
11846,2018-05-09 14:00:00,B,2.8136012664795
11847,2018-05-09 15:00:00,B,2.903829934692375
11848,2018-05-09 16:00:00,B,3.05694849853515
11849,2018-05-09 17:00:00,B,3.164053173828125
11850,2018-05-09 18:00:00,B,3.2394696838379
11851,2018-05-09 19:00:00,B,3.369564675903325
11852,2018-05-09 20:00:00,B,3.5771111694336
11853,2018-05-09 21:00:00,B,3.6665207458496
11854,2018-05-09 22:00:00,B,3.466707333374025
11855,2018-05-09 23:00:00,B,2.88651042785645
11856,2018-05-10 00:00:00,B,1.847446728515625
11857,2018-05-10 01:00:00,B,0.9852412017822275
11858,2018-05-10 02:00:00,B,0.57244817199707
11859,2018-05-10 03:00:00,B,0.3925233581542975
11860,2018-05-10 04:00:00,B,0.350270611572265
11861,2018-05-10 05:00:00,B,0.5946532043457025
11862,2018-05-10 06:00:00,B,1.129554565429687
11863,2018-05-10 07:00:00,B,1.85436294555664
11864,2018-05-10 08:00:00,B,2.362124334716798
11865,2018-05-10 09:00:00,B,2.73921525268555
11866,2018-05-10 10:00:00,B,3.08736456604005
11867,2018-05-10 11:00:00,B,3.106757662963875
11868,2018-05-10 12:00:00,B,3.7806834136963
11869,2018-05-10 13:00:00,B,3.0576987487793
11870,2018-05-10 14:00:00,B,2.852497357177725
11871,2018-05-10 15:00:00,B,2.95099093933105
11872,2018-05-10 16:00:00,B,3.130080358886725
11873,2018-05-10 17:00:00,B,3.217208117675775
11874,2018-05-10 18:00:00,B,3.267083102417
11875,2018-05-10 19:00:00,B,3.366673678588875
11876,2018-05-10 20:00:00,B,3.588417236328125
11877,2018-05-10 21:00:00,B,3.678364245605475
11878,2018-05-10 22:00:00,B,3.532627081298825
11879,2018-05-10 23:00:00,B,2.941487469482425
11880,2018-05-11 00:00:00,B,1.841075955200195
11881,2018-05-11 01:00:00,B,0.98529234008789
11882,2018-05-11 02:00:00,B,0.5797001953125
11883,2018-05-11 03:00:00,B,0.41256322631836
11884,2018-05-11 04:00:00,B,0.364423791503905
11885,2018-05-11 05:00:00,B,0.6037924835205075
11886,2018-05-11 06:00:00,B,1.151760821533202
11887,2018-05-11 07:00:00,B,1.87460870666504
11888,2018-05-11 08:00:00,B,2.401413821411133
11889,2018-05-11 09:00:00,B,2.82334289245605
11890,2018-05-11 10:00:00,B,3.14501986083985
11891,2018-05-11 11:00:00,B,3.461204171752925
11892,2018-05-11 12:00:00,B,4.122600732421875
11893,2018-05-11 13:00:00,B,3.3757554107666
11894,2018-05-11 14:00:00,B,3.19272514038085
11895,2018-05-11 15:00:00,B,3.2567589630127
11896,2018-05-11 16:00:00,B,3.428178314208975
11897,2018-05-11 17:00:00,B,3.637635501098625
11898,2018-05-11 18:00:00,B,3.6263746673584
11899,2018-05-11 19:00:00,B,3.71791304626465
11900,2018-05-11 20:00:00,B,3.883351748657225
11901,2018-05-11 21:00:00,B,3.78750741882325
11902,2018-05-11 22:00:00,B,3.575411938476575
11903,2018-05-11 23:00:00,B,2.953333624267575
11904,2018-05-12 00:00:00,B,2.00464407043457
11905,2018-05-12 01:00:00,B,1.148567343139647
11906,2018-05-12 02:00:00,B,0.6896948211669925
11907,2018-05-12 03:00:00,B,0.477539501953125
11908,2018-05-12 04:00:00,B,0.40641181640625
11909,2018-05-12 05:00:00,B,0.645380755615235
11910,2018-05-12 06:00:00,B,1.205619073486327
11911,2018-05-12 07:00:00,B,1.863884072875978
11912,2018-05-12 08:00:00,B,2.381713305664062
11913,2018-05-12 09:00:00,B,2.951185363769525
11914,2018-05-12 10:00:00,B,3.2872042022705
11915,2018-05-12 11:00:00,B,3.5106589630127
11916,2018-05-12 12:00:00,B,3.9037028930664
11917,2018-05-12 13:00:00,B,3.386862960815425
11918,2018-05-12 14:00:00,B,3.187948330688475
11919,2018-05-12 15:00:00,B,3.242768310546875
11920,2018-05-12 16:00:00,B,3.31843132629395
11921,2018-05-12 17:00:00,B,3.4270282043457
11922,2018-05-12 18:00:00,B,3.512712353515625
11923,2018-05-12 19:00:00,B,3.552567861938475
11924,2018-05-12 20:00:00,B,3.813281164550775
11925,2018-05-12 21:00:00,B,3.877808932495125
11926,2018-05-12 22:00:00,B,3.609636044311525
11927,2018-05-12 23:00:00,B,3.02528767700195
11928,2018-05-13 00:00:00,B,2.155596914672853
11929,2018-05-13 01:00:00,B,1.277548989868165
11930,2018-05-13 02:00:00,B,0.7619173919677725
11931,2018-05-13 03:00:00,B,0.49924103088379
11932,2018-05-13 04:00:00,B,0.4135475128173825
11933,2018-05-13 05:00:00,B,0.6471829620361325
11934,2018-05-13 06:00:00,B,1.202790466308595
11935,2018-05-13 07:00:00,B,1.806105072021485
11936,2018-05-13 08:00:00,B,2.320206030273437
11937,2018-05-13 09:00:00,B,2.861093130493175
11938,2018-05-13 10:00:00,B,3.2886015625
11939,2018-05-13 11:00:00,B,3.53290123291015
11940,2018-05-13 12:00:00,B,3.853354418945325
11941,2018-05-13 13:00:00,B,3.443124420166025
11942,2018-05-13 14:00:00,B,3.28559724121095
11943,2018-05-13 15:00:00,B,3.331793289184575
11944,2018-05-13 16:00:00,B,3.31839598083495
11945,2018-05-13 17:00:00,B,3.384595516967775
11946,2018-05-13 18:00:00,B,3.29038277282715
11947,2018-05-13 19:00:00,B,3.371978176879875
11948,2018-05-13 20:00:00,B,3.675608782958975
11949,2018-05-13 21:00:00,B,3.706090637207025
11950,2018-05-13 22:00:00,B,3.414992510986325
11951,2018-05-13 23:00:00,B,2.847929739379875
11952,2018-05-14 00:00:00,B,1.812145504760742
11953,2018-05-14 01:00:00,B,0.9734305206298824
11954,2018-05-14 02:00:00,B,0.5715987762451175
11955,2018-05-14 03:00:00,B,0.405888134765625
11956,2018-05-14 04:00:00,B,0.37313002319336
11957,2018-05-14 05:00:00,B,0.6036237396240225
11958,2018-05-14 06:00:00,B,1.05995502319336
11959,2018-05-14 07:00:00,B,1.726979803466798
11960,2018-05-14 08:00:00,B,2.216666943359375
11961,2018-05-14 09:00:00,B,2.497926998901367
11962,2018-05-14 10:00:00,B,2.95826875
11963,2018-05-14 11:00:00,B,3.18008850097655
11964,2018-05-14 12:00:00,B,3.80359992370605
11965,2018-05-14 13:00:00,B,3.0684660736084
11966,2018-05-14 14:00:00,B,2.828544287109375
11967,2018-05-14 15:00:00,B,2.900344662475575
11968,2018-05-14 16:00:00,B,3.09985686035155
11969,2018-05-14 17:00:00,B,3.325388156127925
11970,2018-05-14 18:00:00,B,3.1939795074463
11971,2018-05-14 19:00:00,B,3.235701437377925
11972,2018-05-14 20:00:00,B,3.620653311157225
11973,2018-05-14 21:00:00,B,3.601554421997075
11974,2018-05-14 22:00:00,B,3.575075381469725
11975,2018-05-14 23:00:00,B,3.034611145019525
11976,2018-05-15 00:00:00,B,1.919672457885742
11977,2018-05-15 01:00:00,B,1.01724933166504
11978,2018-05-15 02:00:00,B,0.6062316925048825
11979,2018-05-15 03:00:00,B,0.4282116119384775
11980,2018-05-15 04:00:00,B,0.37422123413086
11981,2018-05-15 05:00:00,B,0.6076711334228525
11982,2018-05-15 06:00:00,B,1.118868579101562
11983,2018-05-15 07:00:00,B,1.797242044067382
11984,2018-05-15 08:00:00,B,2.334130166625977
11985,2018-05-15 09:00:00,B,3.1367721069336
11986,2018-05-15 10:00:00,B,3.440039382934575
11987,2018-05-15 11:00:00,B,3.479847531127925
11988,2018-05-15 12:00:00,B,3.900766235351575
11989,2018-05-15 13:00:00,B,3.105899093627925
11990,2018-05-15 14:00:00,B,2.87717911987305
11991,2018-05-15 15:00:00,B,2.977341320800775
11992,2018-05-15 16:00:00,B,3.122536529541025
11993,2018-05-15 17:00:00,B,3.23327058410645
11994,2018-05-15 18:00:00,B,3.193671765136725
11995,2018-05-15 19:00:00,B,3.182183895874025
11996,2018-05-15 20:00:00,B,3.46401211242675
11997,2018-05-15 21:00:00,B,3.63767673950195
11998,2018-05-15 22:00:00,B,3.732192056274425
11999,2018-05-15 23:00:00,B,3.217545245361325
12000,2018-05-16 00:00:00,B,1.994055368041993
12001,2018-05-16 01:00:00,B,1.027680331420898
12002,2018-05-16 02:00:00,B,0.60051011352539
12003,2018-05-16 03:00:00,B,0.41726317138672
12004,2018-05-16 04:00:00,B,0.374795220947265
12005,2018-05-16 05:00:00,B,0.626906842041015
12006,2018-05-16 06:00:00,B,1.120978442382812
12007,2018-05-16 07:00:00,B,1.836916497802735
12008,2018-05-16 08:00:00,B,1.765568069458008
12009,2018-05-16 09:00:00,B,2.619204364013675
12010,2018-05-16 10:00:00,B,3.351259014892575
12011,2018-05-16 11:00:00,B,3.29207289123535
12012,2018-05-16 12:00:00,B,3.8500801727295
12013,2018-05-16 13:00:00,B,3.19689564819335
12014,2018-05-16 14:00:00,B,2.9443440460205
12015,2018-05-16 15:00:00,B,3.04048425598145
12016,2018-05-16 16:00:00,B,3.222831942749025
12017,2018-05-16 17:00:00,B,3.32541986083985
12018,2018-05-16 18:00:00,B,3.269320025634775
12019,2018-05-16 19:00:00,B,3.34974441833495
12020,2018-05-16 20:00:00,B,3.907740325927725
12021,2018-05-16 21:00:00,B,3.9874606689453
12022,2018-05-16 22:00:00,B,3.69263627319335
12023,2018-05-16 23:00:00,B,2.989022763061525
12024,2018-05-17 00:00:00,B,1.862869821166993
12025,2018-05-17 01:00:00,B,1.006655624389647
12026,2018-05-17 02:00:00,B,0.603929595947265
12027,2018-05-17 03:00:00,B,0.42614084777832
12028,2018-05-17 04:00:00,B,0.3925290130615225
12029,2018-05-17 05:00:00,B,0.6628986022949225
12030,2018-05-17 06:00:00,B,1.204629132080077
12031,2018-05-17 07:00:00,B,1.874502899169922
12032,2018-05-17 08:00:00,B,2.426745877075195
12033,2018-05-17 09:00:00,B,3.159853997802725
12034,2018-05-17 10:00:00,B,3.51258934020995
12035,2018-05-17 11:00:00,B,3.561417858886725
12036,2018-05-17 12:00:00,B,4.02801894226075
12037,2018-05-17 13:00:00,B,3.222682778930675
12038,2018-05-17 14:00:00,B,2.973661947631825
12039,2018-05-17 15:00:00,B,3.056673413085925
12040,2018-05-17 16:00:00,B,3.2082433227539
12041,2018-05-17 17:00:00,B,3.3216324645996
12042,2018-05-17 18:00:00,B,3.29734324645995
12043,2018-05-17 19:00:00,B,3.3372733947754
12044,2018-05-17 20:00:00,B,3.60748353881835
12045,2018-05-17 21:00:00,B,3.734395336914075
12046,2018-05-17 22:00:00,B,3.696540612792975
12047,2018-05-17 23:00:00,B,3.1585094909668
12048,2018-05-18 00:00:00,B,2.05346593322754
12049,2018-05-18 01:00:00,B,1.098395080566405
12050,2018-05-18 02:00:00,B,0.63262872619629
12051,2018-05-18 03:00:00,B,0.4221187408447275
12052,2018-05-18 04:00:00,B,0.375776861572265
12053,2018-05-18 05:00:00,B,0.633883502197265
12054,2018-05-18 06:00:00,B,1.179701025390625
12055,2018-05-18 07:00:00,B,1.917159774780272
12056,2018-05-18 08:00:00,B,2.40467080078125
12057,2018-05-18 09:00:00,B,2.823182531738275
12058,2018-05-18 10:00:00,B,3.156832983398425
12059,2018-05-18 11:00:00,B,3.415493676757825
12060,2018-05-18 12:00:00,B,3.99064269714355
12061,2018-05-18 13:00:00,B,3.256252822875975
12062,2018-05-18 14:00:00,B,2.99962777404785
12063,2018-05-18 15:00:00,B,3.102666217041025
12064,2018-05-18 16:00:00,B,3.2702543914795
12065,2018-05-18 17:00:00,B,3.369418136596675
12066,2018-05-18 18:00:00,B,3.626433020019525
12067,2018-05-18 19:00:00,B,3.736598931884775
12068,2018-05-18 20:00:00,B,3.9628008239746
12069,2018-05-18 21:00:00,B,3.874080615234375
12070,2018-05-18 22:00:00,B,3.53524631347655
12071,2018-05-18 23:00:00,B,2.9220308013916
12072,2018-05-19 00:00:00,B,2.00173529663086
12073,2018-05-19 01:00:00,B,1.161651931762695
12074,2018-05-19 02:00:00,B,0.6759547760009775
12075,2018-05-19 03:00:00,B,0.45841944885254
12076,2018-05-19 04:00:00,B,0.40136928100586
12077,2018-05-19 05:00:00,B,0.6639139953613274
12078,2018-05-19 06:00:00,B,1.21363312072754
12079,2018-05-19 07:00:00,B,1.88318396911621
12080,2018-05-19 08:00:00,B,2.446079779052735
12081,2018-05-19 09:00:00,B,2.997523736572275
12082,2018-05-19 10:00:00,B,3.345604815673825
12083,2018-05-19 11:00:00,B,3.60274855651855
12084,2018-05-19 12:00:00,B,3.924655886840825
12085,2018-05-19 13:00:00,B,3.430955477905275
12086,2018-05-19 14:00:00,B,3.256538073730475
12087,2018-05-19 15:00:00,B,3.304092251586925
12088,2018-05-19 16:00:00,B,3.404301119995125
12089,2018-05-19 17:00:00,B,3.401977270507825
12090,2018-05-19 18:00:00,B,3.587352005004875
12091,2018-05-19 19:00:00,B,3.7198131072998
12092,2018-05-19 20:00:00,B,3.968556219482425
12093,2018-05-19 21:00:00,B,3.899974447631825
12094,2018-05-19 22:00:00,B,3.57336622924805
12095,2018-05-19 23:00:00,B,2.91315048828125
12096,2018-05-20 00:00:00,B,2.009256552124023
12097,2018-05-20 01:00:00,B,1.211123287963868
12098,2018-05-20 02:00:00,B,0.726403869628905
12099,2018-05-20 03:00:00,B,0.4832730285644525
12100,2018-05-20 04:00:00,B,0.4092705047607425
12101,2018-05-20 05:00:00,B,0.61083208618164
12102,2018-05-20 06:00:00,B,1.146522616577148
12103,2018-05-20 07:00:00,B,1.84552507019043
12104,2018-05-20 08:00:00,B,2.52455665893555
12105,2018-05-20 09:00:00,B,3.223544934082025
12106,2018-05-20 10:00:00,B,3.66452564697265
12107,2018-05-20 11:00:00,B,3.719689968872075
12108,2018-05-20 12:00:00,B,3.95875671691895
12109,2018-05-20 13:00:00,B,3.608955245971675
12110,2018-05-20 14:00:00,B,3.4084738128662
12111,2018-05-20 15:00:00,B,3.4755036102295
12112,2018-05-20 16:00:00,B,3.551447961425775
12113,2018-05-20 17:00:00,B,3.570240399169925
12114,2018-05-20 18:00:00,B,3.803959817504875
12115,2018-05-20 19:00:00,B,4.01757025146485
12116,2018-05-20 20:00:00,B,4.1106062713623
12117,2018-05-20 21:00:00,B,4.063709890747075
12118,2018-05-20 22:00:00,B,3.67574431152345
12119,2018-05-20 23:00:00,B,2.977516146850575
12120,2018-05-21 00:00:00,B,1.92354567565918
12121,2018-05-21 01:00:00,B,1.018772576904297
12122,2018-05-21 02:00:00,B,0.59423576965332
12123,2018-05-21 03:00:00,B,0.4052604888916025
12124,2018-05-21 04:00:00,B,0.3537727844238275
12125,2018-05-21 05:00:00,B,0.5767830108642575
12126,2018-05-21 06:00:00,B,1.07770386352539
12127,2018-05-21 07:00:00,B,1.787337725830078
12128,2018-05-21 08:00:00,B,2.58615822753905
12129,2018-05-21 09:00:00,B,2.9195166809082
12130,2018-05-21 10:00:00,B,3.124839971923825
12131,2018-05-21 11:00:00,B,3.27396664123535
12132,2018-05-21 12:00:00,B,3.944195092773425
12133,2018-05-21 13:00:00,B,3.141314721679675
12134,2018-05-21 14:00:00,B,2.7973915649414
12135,2018-05-21 15:00:00,B,3.054656451416025
12136,2018-05-21 16:00:00,B,3.161054190063475
12137,2018-05-21 17:00:00,B,3.438241418457025
12138,2018-05-21 18:00:00,B,3.5245755706787
12139,2018-05-21 19:00:00,B,3.650923019409175
12140,2018-05-21 20:00:00,B,3.8432408203125
12141,2018-05-21 21:00:00,B,3.7493444885254
12142,2018-05-21 22:00:00,B,3.4892992980957
12143,2018-05-21 23:00:00,B,2.87381515808105
12144,2018-05-22 00:00:00,B,1.814614526367188
12145,2018-05-22 01:00:00,B,0.9696557586669925
12146,2018-05-22 02:00:00,B,0.5940652099609375
12147,2018-05-22 03:00:00,B,0.429151986694335
12148,2018-05-22 04:00:00,B,0.3915020477294925
12149,2018-05-22 05:00:00,B,0.6456535552978525
12150,2018-05-22 06:00:00,B,1.182373568725585
12151,2018-05-22 07:00:00,B,1.925419140625
12152,2018-05-22 08:00:00,B,2.67470064697265
12153,2018-05-22 09:00:00,B,3.1879400024414
12154,2018-05-22 10:00:00,B,3.53954789123535
12155,2018-05-22 11:00:00,B,3.546199304199225
12156,2018-05-22 12:00:00,B,4.038408685302725
12157,2018-05-22 13:00:00,B,3.24422896118165
12158,2018-05-22 14:00:00,B,2.990911865234375
12159,2018-05-22 15:00:00,B,3.0459450164795
12160,2018-05-22 16:00:00,B,3.2224850830078
12161,2018-05-22 17:00:00,B,3.36790547180175
12162,2018-05-22 18:00:00,B,3.357747451782225
12163,2018-05-22 19:00:00,B,3.467743267822275
12164,2018-05-22 20:00:00,B,3.692326663208
12165,2018-05-22 21:00:00,B,3.7197021270752
12166,2018-05-22 22:00:00,B,3.574563623046875
12167,2018-05-22 23:00:00,B,2.96519802856445
12168,2018-05-23 00:00:00,B,1.89853533630371
12169,2018-05-23 01:00:00,B,1.015080731201172
12170,2018-05-23 02:00:00,B,0.59537999572754
12171,2018-05-23 03:00:00,B,0.408960134887695
12172,2018-05-23 04:00:00,B,0.362380657958985
12173,2018-05-23 05:00:00,B,0.59401774597168
12174,2018-05-23 06:00:00,B,1.053329299926757
12175,2018-05-23 07:00:00,B,1.66488625793457
12176,2018-05-23 08:00:00,B,2.197044470214845
12177,2018-05-23 09:00:00,B,2.934234857177725
12178,2018-05-23 10:00:00,B,3.277295401000975
12179,2018-05-23 11:00:00,B,3.504596005249025
12180,2018-05-23 12:00:00,B,3.766368069458
12181,2018-05-23 13:00:00,B,3.000541067504875
12182,2018-05-23 14:00:00,B,2.829092337036125
12183,2018-05-23 15:00:00,B,2.918666574096675
12184,2018-05-23 16:00:00,B,2.99917713012695
12185,2018-05-23 17:00:00,B,3.12332005615235
12186,2018-05-23 18:00:00,B,3.16064103393555
12187,2018-05-23 19:00:00,B,3.255632415771475
12188,2018-05-23 20:00:00,B,3.507498565673825
12189,2018-05-23 21:00:00,B,3.618225494384775
12190,2018-05-23 22:00:00,B,3.492772241210925
12191,2018-05-23 23:00:00,B,2.924272213745125
12192,2018-05-24 00:00:00,B,1.874295156860353
12193,2018-05-24 01:00:00,B,0.991921322631835
12194,2018-05-24 02:00:00,B,0.5850312469482425
12195,2018-05-24 03:00:00,B,0.405865625
12196,2018-05-24 04:00:00,B,0.367456311035155
12197,2018-05-24 05:00:00,B,0.583757498168945
12198,2018-05-24 06:00:00,B,1.044457214355468
12199,2018-05-24 07:00:00,B,1.73700044555664
12200,2018-05-24 08:00:00,B,2.382145782470702
12201,2018-05-24 09:00:00,B,2.9111925628662
12202,2018-05-24 10:00:00,B,3.279373312377925
12203,2018-05-24 11:00:00,B,3.394485229492175
12204,2018-05-24 12:00:00,B,4.0977553161621
12205,2018-05-24 13:00:00,B,3.2755711364746
12206,2018-05-24 14:00:00,B,3.087277200317375
12207,2018-05-24 15:00:00,B,3.20403122558595
12208,2018-05-24 16:00:00,B,3.361318408203125
12209,2018-05-24 17:00:00,B,3.4360767791748
12210,2018-05-24 18:00:00,B,3.4626441772461
12211,2018-05-24 19:00:00,B,3.640237487792975
12212,2018-05-24 20:00:00,B,3.812042102050775
12213,2018-05-24 21:00:00,B,3.7340942626953
12214,2018-05-24 22:00:00,B,3.5543272277832
12215,2018-05-24 23:00:00,B,3.02293462524415
12216,2018-05-25 00:00:00,B,1.957392236328125
12217,2018-05-25 01:00:00,B,1.077089068603515
12218,2018-05-25 02:00:00,B,0.6356280578613275
12219,2018-05-25 03:00:00,B,0.4306810424804675
12220,2018-05-25 04:00:00,B,0.389121575927735
12221,2018-05-25 05:00:00,B,0.6455053314208975
12222,2018-05-25 06:00:00,B,1.188621670532227
12223,2018-05-25 07:00:00,B,1.928644903564452
12224,2018-05-25 08:00:00,B,2.628814816284175
12225,2018-05-25 09:00:00,B,3.422591549682625
12226,2018-05-25 10:00:00,B,3.7498612548828
12227,2018-05-25 11:00:00,B,3.945362667846675
12228,2018-05-25 12:00:00,B,4.1545820739746
12229,2018-05-25 13:00:00,B,3.485747726440425
12230,2018-05-25 14:00:00,B,3.319527545166025
12231,2018-05-25 15:00:00,B,3.477478665161125
12232,2018-05-25 16:00:00,B,3.68635851135255
12233,2018-05-25 17:00:00,B,3.76491452941895
12234,2018-05-25 18:00:00,B,3.78769179992675
12235,2018-05-25 19:00:00,B,3.91796188964845
12236,2018-05-25 20:00:00,B,4.05590804748535
12237,2018-05-25 21:00:00,B,3.935010949707025
12238,2018-05-25 22:00:00,B,3.651940829467775
12239,2018-05-25 23:00:00,B,3.02827339782715
12240,2018-05-26 00:00:00,B,2.107331384277343
12241,2018-05-26 01:00:00,B,1.236923455810548
12242,2018-05-26 02:00:00,B,0.734748068237305
12243,2018-05-26 03:00:00,B,0.500383041381835
12244,2018-05-26 04:00:00,B,0.4340522430419925
12245,2018-05-26 05:00:00,B,0.6560947570800775
12246,2018-05-26 06:00:00,B,1.176713903808593
12247,2018-05-26 07:00:00,B,1.814476419067383
12248,2018-05-26 08:00:00,B,2.450571908569335
12249,2018-05-26 09:00:00,B,3.1031446533203
12250,2018-05-26 10:00:00,B,3.626857781982425
12251,2018-05-26 11:00:00,B,3.714383139038075
12252,2018-05-26 12:00:00,B,3.99584698791505
12253,2018-05-26 13:00:00,B,3.4683506439209
12254,2018-05-26 14:00:00,B,3.3224921508789
12255,2018-05-26 15:00:00,B,3.4090565612793
12256,2018-05-26 16:00:00,B,3.483732662963875
12257,2018-05-26 17:00:00,B,3.560747741699225
12258,2018-05-26 18:00:00,B,3.643657040405275
12259,2018-05-26 19:00:00,B,3.77744588012695
12260,2018-05-26 20:00:00,B,4.00485508117675
12261,2018-05-26 21:00:00,B,4.02935825805665
12262,2018-05-26 22:00:00,B,3.785689694213875
12263,2018-05-26 23:00:00,B,3.1478540222168
12264,2018-05-27 00:00:00,B,2.200561016845703
12265,2018-05-27 01:00:00,B,1.30617663269043
12266,2018-05-27 02:00:00,B,0.80313716430664
12267,2018-05-27 03:00:00,B,0.5699331024169925
12268,2018-05-27 04:00:00,B,0.486624505615235
12269,2018-05-27 05:00:00,B,0.6407407806396475
12270,2018-05-27 06:00:00,B,1.113352352905272
12271,2018-05-27 07:00:00,B,1.734877020263673
12272,2018-05-27 08:00:00,B,2.35333455810547
12273,2018-05-27 09:00:00,B,3.1936804260254
12274,2018-05-27 10:00:00,B,3.616287155151375
12275,2018-05-27 11:00:00,B,3.670341830444325
12276,2018-05-27 12:00:00,B,3.881288040161125
12277,2018-05-27 13:00:00,B,3.528722604370125
12278,2018-05-27 14:00:00,B,3.404790130615225
12279,2018-05-27 15:00:00,B,3.390746179199225
12280,2018-05-27 16:00:00,B,3.4167469482422
12281,2018-05-27 17:00:00,B,3.3761099182129
12282,2018-05-27 18:00:00,B,3.394320397949225
12283,2018-05-27 19:00:00,B,3.43220827941895
12284,2018-05-27 20:00:00,B,3.66484802856445
12285,2018-05-27 21:00:00,B,3.73460848083495
12286,2018-05-27 22:00:00,B,3.5962339630127
12287,2018-05-27 23:00:00,B,3.0087864654541
12288,2018-05-28 00:00:00,B,1.93284807434082
12289,2018-05-28 01:00:00,B,1.059926620483397
12290,2018-05-28 02:00:00,B,0.6217345886230475
12291,2018-05-28 03:00:00,B,0.4226510772705075
12292,2018-05-28 04:00:00,B,0.3629223236083975
12293,2018-05-28 05:00:00,B,0.5794177429199225
12294,2018-05-28 06:00:00,B,1.061258666992188
12295,2018-05-28 07:00:00,B,1.726342681884765
12296,2018-05-28 08:00:00,B,2.305241259765625
12297,2018-05-28 09:00:00,B,2.876128579711925
12298,2018-05-28 10:00:00,B,3.4440362701416
12299,2018-05-28 11:00:00,B,3.316164831542975
12300,2018-05-28 12:00:00,B,3.872702453613275
12301,2018-05-28 13:00:00,B,3.08050487976075
12302,2018-05-28 14:00:00,B,2.880193737792975
12303,2018-05-28 15:00:00,B,2.916103854370125
12304,2018-05-28 16:00:00,B,3.0952833984375
12305,2018-05-28 17:00:00,B,3.1193358215332
12306,2018-05-28 18:00:00,B,3.15787291259765
12307,2018-05-28 19:00:00,B,3.30474101257325
12308,2018-05-28 20:00:00,B,3.6086343597412
12309,2018-05-28 21:00:00,B,3.6927048675537
12310,2018-05-28 22:00:00,B,3.5742582977295
12311,2018-05-28 23:00:00,B,2.95789574279785
12312,2018-05-29 00:00:00,B,1.867960284423827
12313,2018-05-29 01:00:00,B,0.9976516998291025
12314,2018-05-29 02:00:00,B,0.58337292175293
12315,2018-05-29 03:00:00,B,0.3985031616210925
12316,2018-05-29 04:00:00,B,0.3564668151855475
12317,2018-05-29 05:00:00,B,0.5978188842773425
12318,2018-05-29 06:00:00,B,1.089070303344728
12319,2018-05-29 07:00:00,B,1.774831909179688
12320,2018-05-29 08:00:00,B,2.334397116088867
12321,2018-05-29 09:00:00,B,3.2315241821289
12322,2018-05-29 10:00:00,B,3.5703240447998
12323,2018-05-29 11:00:00,B,3.594377722167975
12324,2018-05-29 12:00:00,B,3.9112341064453
12325,2018-05-29 13:00:00,B,3.099516433715825
12326,2018-05-29 14:00:00,B,2.889785403442375
12327,2018-05-29 15:00:00,B,2.9709149017334
12328,2018-05-29 16:00:00,B,3.090980184936525
12329,2018-05-29 17:00:00,B,3.215600103759775
12330,2018-05-29 18:00:00,B,3.25398837890625
12331,2018-05-29 19:00:00,B,3.334857336425775
12332,2018-05-29 20:00:00,B,3.621867138671875
12333,2018-05-29 21:00:00,B,3.755433432006825
12334,2018-05-29 22:00:00,B,3.655706765747075
12335,2018-05-29 23:00:00,B,3.037002310180675
12336,2018-05-30 00:00:00,B,1.92287555847168
12337,2018-05-30 01:00:00,B,1.021041525268555
12338,2018-05-30 02:00:00,B,0.6054058990478525
12339,2018-05-30 03:00:00,B,0.406170709228515
12340,2018-05-30 04:00:00,B,0.3780682159423825
12341,2018-05-30 05:00:00,B,0.6348740417480475
12342,2018-05-30 06:00:00,B,1.129327001953125
12343,2018-05-30 07:00:00,B,1.792531216430665
12344,2018-05-30 08:00:00,B,2.326748501586915
12345,2018-05-30 09:00:00,B,2.786689227294925
12346,2018-05-30 10:00:00,B,3.172016143798825
12347,2018-05-30 11:00:00,B,3.351356225585925
12348,2018-05-30 12:00:00,B,3.96636515197755
12349,2018-05-30 13:00:00,B,3.1793059753418
12350,2018-05-30 14:00:00,B,2.965117056274425
12351,2018-05-30 15:00:00,B,3.07107271118165
